province,subject_group,batch,university_code,university_name,group_code,major_code,major_name,plan_count,tuition,lowest_score_2025,lowest_rank_2025,is_new,school_type,major_category,subject_requirement,plan_count_prev
江苏,历史类,本科批,10055,南开大学,10055001,20401,国际经济与贸易,28,6000,623.0,,0,211,经济学,历史+不限,0.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213001,120201,工商管理,90,5000,673.0,740.0,0,211,管理学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213001,30101,法学,68,5000,673.0,740.0,0,211,法学,物理+不限,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213001,82502,环境工程,100,5500,673.0,740.0,0,211,工学,物理+化学+地理,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213001,130202,音乐学,78,12000,673.0,740.0,0,211,艺术学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213002,81003,给排水科学与工程,86,5000,673.0,740.0,0,211,工学,物理+化学,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213002,101101,护理学,25,7000,673.0,740.0,0,211,医学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213002,100501,中医学,49,7000,673.0,740.0,0,211,医学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213002,82503,环境科学,78,8000,673.0,740.0,0,211,工学,物理+化学+地理,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213002,90401,动物医学,30,5000,673.0,740.0,0,211,农学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213003,120102,信息管理与信息系统,29,4500,673.0,740.0,0,211,管理学,物理+不限,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213003,70201,物理学,94,7000,673.0,740.0,0,211,理学,物理+化学,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213003,90102,园艺,30,4500,673.0,740.0,0,211,农学,物理+化学+生物,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213003,40101,教育学,59,5500,673.0,740.0,0,211,教育学,物理+不限,14.0
广东,物理类,本科批,10213,哈尔滨工业大学,10213003,50261,翻译,64,4000,673.0,740.0,0,211,文学,物理+不限,14.0
广东,历史类,本科批,10213,哈尔滨工业大学,10213003,20401,国际经济与贸易,64,6000,673.0,740.0,0,211,经济学,历史+政治+生物,14.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213001,70201,物理学,44,5000,601.0,,0,211,理学,物理+化学,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213001,20301,金融学,98,42000,601.0,,0,211,经济学,物理+化学+生物,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213001,70301,化学,32,7000,601.0,,0,211,理学,物理+化学+生物,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213001,50101,汉语言文学,32,4000,601.0,,0,211,文学,物理+化学+生物,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213002,120102,信息管理与信息系统,49,6000,601.0,,0,211,管理学,物理+化学,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213002,80905,物联网工程,65,7500,601.0,,0,211,工学,物理+化学,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213002,82701,食品科学与工程,62,4000,601.0,,0,211,农学,物理+化学,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213002,81002,建筑环境与能源应用工程,38,5500,601.0,,0,211,工学,物理+化学+地理,0.0
河南,物理类,本科批,10213,哈尔滨工业大学,10213002,50201,英语,37,5500,601.0,,0,211,文学,物理+化学+生物,0.0
河南,历史类,本科批,10213,哈尔滨工业大学,10213001,130401,美术学,87,9500,601.0,,0,211,艺术学,历史+地理+生物,0.0
河南,历史类,本科批,10213,哈尔滨工业大学,10213001,50261,翻译,59,5500,601.0,,0,211,文学,历史+不限,0.0
河南,历史类,本科批,10213,哈尔滨工业大学,10213001,30101,法学,83,5000,601.0,,0,211,法学,历史+不限,0.0
河南,历史类,本科批,10213,哈尔滨工业大学,10213001,20401,国际经济与贸易,59,6500,601.0,,0,211,经济学,历史+地理+生物,0.0
河南,历史类,本科批,10213,哈尔滨工业大学,10213001,120201,工商管理,84,6000,601.0,,0,211,管理学,历史+地理+生物,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213001,83001,生物工程,67,7500,601.0,,0,211,工学,物理+化学+生物,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213001,71201,统计学,24,5000,601.0,,0,211,理学,物理+化学,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213002,20301,金融学（中外合作办学）,84,78000,601.0,,0,211,经济学,物理+不限,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213002,80904,信息安全,52,5000,601.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213002,40101,教育学,77,4000,601.0,,0,211,教育学,物理+不限,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213003,80902,软件工程,53,6500,601.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213003,90101,农学（中外合作办学）,90,28000,601.0,,0,211,农学,物理+化学,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213003,80903,网络空间安全,100,5500,601.0,,0,211,工学,物理+化学,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213003,120201,工商管理,28,5500,601.0,,0,211,管理学,物理+不限,0.0
山东,物理类,本科批,10213,哈尔滨工业大学,10213003,80202,机械设计制造及其自动化,93,6500,601.0,,0,211,工学,物理+化学,0.0
山东,历史类,本科批,10213,哈尔滨工业大学,10213001,20101,经济学,83,5500,601.0,,0,211,经济学,历史+政治+生物,0.0
山东,历史类,本科批,10213,哈尔滨工业大学,10213001,40101,教育学,46,5000,601.0,,0,211,教育学,历史+政治+生物,0.0
山东,历史类,本科批,10213,哈尔滨工业大学,10213001,120102,信息管理与信息系统,33,4500,601.0,,0,211,管理学,历史+政治+生物,0.0
山东,历史类,本科批,10213,哈尔滨工业大学,10213001,120203,会计学,28,4500,601.0,,0,211,管理学,历史+地理+生物,0.0
山东,历史类,本科批,10213,哈尔滨工业大学,10213001,20301,金融学,57,6000,601.0,,0,211,经济学,历史+政治+地理,0.0
四川,物理类,本科批,10213,哈尔滨工业大学,10213001,80907,集成电路设计与集成系统,63,6000,601.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10213,哈尔滨工业大学,10213001,80901,计算机科学与技术,78,7000,601.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10213,哈尔滨工业大学,10213001,50201,英语,26,5500,601.0,,0,211,文学,物理+不限,0.0
四川,物理类,本科批,10213,哈尔滨工业大学,10213001,80910,数据科学与大数据技术,38,7500,601.0,,0,211,工学,物理+化学,0.0
四川,物理类,本科批,10213,哈尔滨工业大学,10213001,80207,车辆工程,49,7000,601.0,,0,211,工学,物理+化学,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213001,130202,音乐学,78,11500,601.0,,0,211,艺术学,历史+地理+生物,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213001,40106,学前教育,76,5000,601.0,,0,211,教育学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213001,50201,英语,47,6000,601.0,,0,211,文学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213002,120102,信息管理与信息系统,29,5000,601.0,,0,211,管理学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213002,120201,工商管理,97,6500,601.0,,0,211,管理学,历史+不限,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213002,130401,美术学,93,9500,601.0,,0,211,艺术学,历史+地理+生物,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213003,50101,汉语言文学,40,4000,601.0,,0,211,文学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213003,50261,翻译,80,4500,601.0,,0,211,文学,历史+地理+生物,0.0
四川,历史类,提前批,10213,哈尔滨工业大学,10213003,120203,会计学,66,4500,601.0,,0,211,管理学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213003,20301,金融学,60,5500,601.0,,0,211,经济学,历史+政治+地理,0.0
四川,历史类,本科批,10213,哈尔滨工业大学,10213003,20101,经济学,72,6500,601.0,,0,211,经济学,历史+地理+生物,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,50261,翻译,23,5500,616.0,,0,211,文学,物理+化学+生物,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,90401,动物医学,94,5500,616.0,,0,211,农学,物理+化学+生物,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,100701,药学,25,6500,616.0,,0,211,医学,物理+化学+生物,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,90102,园艺,33,5000,616.0,,0,211,农学,物理+化学,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,82503,环境科学,60,7000,616.0,,0,211,工学,物理+化学+地理,0.0
江苏,物理类,本科批,10213,哈尔滨工业大学,10213001,80905,物联网工程,44,7000,616.0,,0,211,工学,物理+化学,0.0
广东,物理类,本科批,10590,深圳大学,10590001,50201,英语,87,4000,592.0,5661.0,0,双一流,文学,物理+化学,3221.0
广东,物理类,提前批,10590,深圳大学,10590001,80903,网络空间安全,82,5500,592.0,5661.0,0,双一流,工学,物理+化学,3221.0
广东,物理类,提前批,10590,深圳大学,10590001,100201,临床医学,36,8500,592.0,5661.0,0,双一流,医学,物理+化学+生物,3221.0
广东,物理类,本科批,10590,深圳大学,10590001,90102,园艺,111,4000,592.0,5661.0,0,双一流,农学,物理+不限,3221.0
广东,物理类,本科批,10590,深圳大学,10590001,80703,通信工程,65,5500,592.0,5661.0,0,双一流,工学,物理+化学,3221.0
广东,物理类,本科批,10590,深圳大学,10590001,70101,数学与应用数学,58,6000,592.0,5661.0,0,双一流,理学,物理+化学,3221.0
广东,物理类,本科批,10590,深圳大学,10590001,20401,国际经济与贸易（中外合作办学）,34,58000,592.0,5661.0,0,双一流,经济学,物理+化学,3221.0
广东,历史类,本科批,10590,深圳大学,10590001,50201,英语,88,4500,592.0,5661.0,0,双一流,文学,历史+政治+地理,3221.0
广东,历史类,本科批,10590,深圳大学,10590001,130401,美术学,31,10000,592.0,5661.0,0,双一流,艺术学,历史+不限,3221.0
广东,历史类,提前批,10590,深圳大学,10590001,40106,学前教育,109,5000,592.0,5661.0,0,双一流,教育学,历史+地理+生物,3221.0
广东,历史类,本科批,10590,深圳大学,10590001,50261,翻译,38,4000,592.0,5661.0,0,双一流,文学,历史+政治+生物,3221.0
广东,历史类,本科批,10590,深圳大学,10590001,20401,国际经济与贸易,65,4500,592.0,5661.0,0,双一流,经济学,历史+地理+生物,3221.0
河南,物理类,本科批,10590,深圳大学,10590001,81001,土木工程,90,5000,550.0,,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10590,深圳大学,10590002,70101,数学与应用数学,36,6000,630.0,17468.0,0,双一流,理学,物理+化学,0.0
河南,物理类,本科批,10590,深圳大学,10590002,101101,护理学（中外合作办学）,58,35000,550.0,,0,双一流,医学,物理+化学+生物,0.0
河南,物理类,本科批,10590,深圳大学,10590003,80717,人工智能,89,5500,652.0,10305.0,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10590,深圳大学,10590003,40106,学前教育,78,5500,550.0,,0,双一流,教育学,物理+不限,0.0
河南,物理类,本科批,10590,深圳大学,10590003,80904,信息安全,102,7000,550.0,,0,双一流,工学,物理+化学,0.0
河南,历史类,本科批,10590,深圳大学,10590001,130202,音乐学（中外合作办学）,94,68000,550.0,,0,双一流,艺术学,历史+地理+生物,0.0
河南,历史类,本科批,10590,深圳大学,10590001,40101,教育学,103,4500,550.0,,0,双一流,教育学,历史+政治+生物,0.0
河南,历史类,本科批,10590,深圳大学,10590002,20101,经济学,45,4500,550.0,,0,双一流,经济学,历史+政治+生物,0.0
河南,历史类,本科批,10590,深圳大学,10590003,20301,金融学,95,6000,634.0,13347.0,0,双一流,经济学,历史+地理+生物,0.0
河南,历史类,本科批,10590,深圳大学,10590003,50101,汉语言文学,66,4500,636.0,13112.0,0,双一流,文学,历史+政治+生物,0.0
河南,历史类,本科批,10590,深圳大学,10590003,120201,工商管理,40,5500,631.0,15578.0,0,双一流,管理学,历史+不限,0.0
山东,物理类,提前批,10590,深圳大学,10590001,71002,生物技术,64,5500,630.0,17390.0,0,双一流,理学,物理+化学+生物,0.0
山东,物理类,本科批,10590,深圳大学,10590001,71001,生物科学,88,6000,550.0,,0,双一流,理学,物理+化学+生物,0.0
山东,物理类,本科批,10590,深圳大学,10590001,80202,机械设计制造及其自动化,49,6000,627.0,,0,双一流,工学,物理+化学,0.0
山东,物理类,本科批,10590,深圳大学,10590001,100205,精神医学,117,7500,550.0,,0,双一流,医学,物理+化学+生物,0.0
山东,物理类,本科批,10590,深圳大学,10590001,81002,建筑环境与能源应用工程,47,6000,550.0,,0,双一流,工学,物理+化学+地理,0.0
山东,物理类,本科批,10590,深圳大学,10590001,100701,药学,113,8500,550.0,,0,双一流,医学,物理+化学+生物,0.0
山东,物理类,本科批,10590,深圳大学,10590001,83001,生物工程,45,5000,550.0,,0,双一流,工学,物理+化学+生物,0.0
山东,物理类,本科批,10590,深圳大学,10590001,20401,国际经济与贸易,63,4500,615.0,,0,双一流,经济学,物理+化学+生物,0.0
山东,历史类,本科批,10590,深圳大学,10590001,40101,教育学（中外合作办学）,76,68000,550.0,,0,双一流,教育学,历史+政治+生物,0.0
山东,历史类,本科批,10590,深圳大学,10590001,50101,汉语言文学,86,4500,636.0,13112.0,0,双一流,文学,历史+政治+地理,0.0
四川,物理类,本科批,10590,深圳大学,10590001,82801,建筑学,70,7500,641.0,15860.0,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10590,深圳大学,10590001,120102,信息管理与信息系统,103,6500,550.0,,0,双一流,管理学,物理+化学+生物,0.0
四川,物理类,本科批,10590,深圳大学,10590001,80904,信息安全,48,6500,550.0,,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10590,深圳大学,10590001,30101,法学,40,5500,636.0,11439.0,0,双一流,法学,物理+不限,0.0
四川,物理类,本科批,10590,深圳大学,10590001,80213,智能制造工程,72,6000,550.0,,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10590,深圳大学,10590001,70201,物理学,70,7000,639.0,17228.0,0,双一流,理学,物理+化学+生物,0.0
四川,物理类,本科批,10590,深圳大学,10590001,100501,中医学,81,8000,550.0,,0,双一流,医学,物理+化学+生物,0.0
四川,物理类,本科批,10590,深圳大学,10590001,80207,车辆工程,112,7000,550.0,,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10590,深圳大学,10590001,100301,口腔医学,108,8000,630.0,16656.0,0,双一流,医学,物理+化学+生物,0.0
四川,历史类,本科批,10590,深圳大学,10590001,120203,会计学,118,5000,648.0,12037.0,0,双一流,管理学,历史+政治+地理,0.0
四川,历史类,本科批,10590,深圳大学,10590001,120102,信息管理与信息系统,110,5500,550.0,,0,双一流,管理学,历史+不限,0.0
四川,历史类,本科批,10590,深圳大学,10590001,20101,经济学,51,6500,550.0,,0,双一流,经济学,历史+不限,0.0
四川,历史类,本科批,10590,深圳大学,10590001,130202,音乐学,73,8000,550.0,,0,双一流,艺术学,历史+政治+生物,0.0
四川,历史类,本科批,10590,深圳大学,10590002,40106,学前教育,93,5000,550.0,,0,双一流,教育学,历史+地理+生物,0.0
四川,历史类,提前批,10590,深圳大学,10590002,20401,国际经济与贸易,93,6500,615.0,,0,双一流,经济学,历史+不限,0.0
四川,历史类,本科批,10590,深圳大学,10590002,50261,翻译,117,5500,550.0,,0,双一流,文学,历史+政治+生物,0.0
四川,历史类,本科批,10590,深圳大学,10590002,20301,金融学,76,5500,634.0,13347.0,0,双一流,经济学,历史+政治+地理,0.0
四川,历史类,本科批,10590,深圳大学,10590002,120201,工商管理,67,5000,631.0,15578.0,0,双一流,管理学,历史+不限,0.0
江苏,物理类,本科批,10590,深圳大学,10590001,81003,给排水科学与工程,63,8000,585.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10590,深圳大学,10590001,80905,物联网工程,34,6000,585.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10590,深圳大学,10590001,90101,农学,36,4000,585.0,,0,双一流,农学,物理+化学,0.0
江苏,物理类,本科批,10590,深圳大学,10590001,40106,学前教育,79,4500,585.0,,0,双一流,教育学,物理+化学,0.0
江苏,物理类,本科批,10590,深圳大学,10590001,100801,中药学,99,7500,585.0,,0,双一流,医学,物理+化学+生物,0.0
江苏,物理类,本科批,10590,深圳大学,10590002,101101,护理学,115,7500,585.0,,0,双一流,医学,物理+化学+生物,0.0
江苏,物理类,本科批,10590,深圳大学,10590002,90102,园艺,76,4500,585.0,,0,双一流,农学,物理+化学+生物,0.0
江苏,物理类,本科批,10590,深圳大学,10590002,90401,动物医学,105,4500,585.0,,0,双一流,农学,物理+化学+生物,0.0
江苏,物理类,本科批,10590,深圳大学,10590002,80904,信息安全,101,6000,585.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10590,深圳大学,10590002,80910,数据科学与大数据技术,67,7500,585.0,,0,双一流,工学,物理+化学,0.0
江苏,历史类,提前批,10590,深圳大学,10590001,30101,法学,50,5500,636.0,11439.0,0,双一流,法学,历史+地理+生物,0.0
江苏,历史类,本科批,10590,深圳大学,10590001,120201,工商管理,75,5000,631.0,15578.0,0,双一流,管理学,历史+政治+地理,0.0
江苏,历史类,本科批,10590,深圳大学,10590002,120102,信息管理与信息系统,35,4500,585.0,,0,双一流,管理学,历史+政治+地理,0.0
江苏,历史类,本科批,10590,深圳大学,10590002,130202,音乐学,37,9500,585.0,,0,双一流,艺术学,历史+政治+地理,0.0
江苏,历史类,本科批,10590,深圳大学,10590002,120203,会计学,110,5500,648.0,12037.0,0,双一流,管理学,历史+政治+生物,0.0
广东,物理类,本科批,10564,华南农业大学,10564001,90101,农学,92,4500,565.0,9104.0,0,双一流,农学,物理+化学,4131.0
广东,物理类,本科批,10564,华南农业大学,10564001,81003,给排水科学与工程,56,5000,565.0,9104.0,0,双一流,工学,物理+化学,4131.0
广东,物理类,本科批,10564,华南农业大学,10564001,71201,统计学,64,5000,565.0,9104.0,0,双一流,理学,物理+不限,4131.0
广东,物理类,本科批,10564,华南农业大学,10564001,71002,生物技术,61,6500,565.0,9104.0,0,双一流,理学,物理+化学+生物,4131.0
广东,物理类,本科批,10564,华南农业大学,10564001,80902,软件工程,71,6500,565.0,9104.0,0,双一流,工学,物理+化学,4131.0
广东,历史类,本科批,10564,华南农业大学,10564002,120203,会计学,86,4500,565.0,9104.0,0,双一流,管理学,历史+政治+地理,4131.0
广东,历史类,本科批,10564,华南农业大学,10564002,20401,国际经济与贸易,111,6000,565.0,9104.0,0,双一流,经济学,历史+政治+地理,4131.0
广东,历史类,本科批,10564,华南农业大学,10564002,20101,经济学,119,6000,565.0,9104.0,0,双一流,经济学,历史+不限,4131.0
广东,历史类,本科批,10564,华南农业大学,10564002,50101,汉语言文学,120,5500,565.0,9104.0,0,双一流,文学,历史+政治+地理,4131.0
广东,历史类,本科批,10564,华南农业大学,10564002,120102,信息管理与信息系统,77,6500,565.0,9104.0,0,双一流,管理学,历史+政治+生物,4131.0
河南,物理类,本科批,10564,华南农业大学,10564001,100501,中医学,59,8500,508.0,,0,双一流,医学,物理+化学+生物,0.0
河南,物理类,本科批,10564,华南农业大学,10564001,80207,车辆工程,43,7500,508.0,,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10564,华南农业大学,10564001,81001,土木工程,83,5500,583.0,71376.0,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10564,华南农业大学,10564001,80910,数据科学与大数据技术,117,7000,621.0,30469.0,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10564,华南农业大学,10564002,120201,工商管理,111,5000,508.0,,0,双一流,管理学,物理+化学+生物,0.0
河南,物理类,本科批,10564,华南农业大学,10564002,70101,数学与应用数学,97,5500,508.0,,0,双一流,理学,物理+不限,0.0
河南,物理类,本科批,10564,华南农业大学,10564002,80907,集成电路设计与集成系统,102,8000,508.0,,0,双一流,工学,物理+化学,0.0
河南,物理类,提前批,10564,华南农业大学,10564002,80905,物联网工程,89,7500,508.0,,0,双一流,工学,物理+化学,0.0
河南,物理类,本科批,10564,华南农业大学,10564002,81002,建筑环境与能源应用工程,57,8000,508.0,,0,双一流,工学,物理+化学+地理,0.0
河南,历史类,本科批,10564,华南农业大学,10564002,130401,美术学,89,11000,508.0,,0,双一流,艺术学,历史+政治+地理,0.0
河南,历史类,本科批,10564,华南农业大学,10564002,50261,翻译,67,5000,508.0,,0,双一流,文学,历史+政治+生物,0.0
河南,历史类,本科批,10564,华南农业大学,10564002,130202,音乐学,105,9500,508.0,,0,双一流,艺术学,历史+政治+地理,0.0
山东,物理类,本科批,10564,华南农业大学,10564001,80601,电气工程及其自动化,79,6500,508.0,,0,双一流,工学,物理+化学,0.0
山东,物理类,本科批,10564,华南农业大学,10564001,80202,机械设计制造及其自动化,91,6500,508.0,,0,双一流,工学,物理+化学,0.0
山东,物理类,提前批,10564,华南农业大学,10564001,100201,临床医学,75,6500,508.0,,0,双一流,医学,物理+化学+生物,0.0
山东,物理类,本科批,10564,华南农业大学,10564001,70101,数学与应用数学,71,5500,508.0,,0,双一流,理学,物理+化学+生物,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,100502,针灸推拿学,109,8000,508.0,,0,双一流,医学,物理+不限,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,50261,翻译,97,4500,508.0,,0,双一流,文学,物理+不限,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,83001,生物工程,94,6500,508.0,,0,双一流,工学,物理+化学+生物,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,101101,护理学,89,7000,508.0,,0,双一流,医学,物理+化学+生物,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,30101,法学,85,4500,508.0,,0,双一流,法学,物理+化学,0.0
山东,物理类,本科批,10564,华南农业大学,10564002,90101,农学,100,5000,588.0,65338.0,0,双一流,农学,物理+不限,0.0
山东,历史类,本科批,10564,华南农业大学,10564001,130401,美术学,61,9000,508.0,,0,双一流,艺术学,历史+政治+地理,0.0
山东,历史类,本科批,10564,华南农业大学,10564001,50261,翻译（中外合作办学）,41,78000,508.0,,0,双一流,文学,历史+政治+生物,0.0
山东,历史类,本科批,10564,华南农业大学,10564001,20101,经济学,54,6500,508.0,,0,双一流,经济学,历史+政治+地理,0.0
四川,物理类,本科批,10564,华南农业大学,10564001,120203,会计学,39,5500,508.0,,0,双一流,管理学,物理+化学,0.0
四川,物理类,本科批,10564,华南农业大学,10564001,101101,护理学,107,7500,508.0,,0,双一流,医学,物理+化学+生物,0.0
四川,物理类,本科批,10564,华南农业大学,10564001,70201,物理学,74,6500,508.0,,0,双一流,理学,物理+化学+生物,0.0
四川,物理类,本科批,10564,华南农业大学,10564001,71001,生物科学,96,5500,508.0,,0,双一流,理学,物理+化学+生物,0.0
四川,物理类,本科批,10564,华南农业大学,10564002,40106,学前教育,55,5500,508.0,,0,双一流,教育学,物理+化学+生物,0.0
四川,物理类,本科批,10564,华南农业大学,10564002,80910,数据科学与大数据技术,41,7500,621.0,30469.0,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10564,华南农业大学,10564002,70301,化学,74,6500,508.0,,0,双一流,理学,物理+化学+生物,0.0
四川,物理类,本科批,10564,华南农业大学,10564002,81001,土木工程,109,6500,583.0,71376.0,0,双一流,工学,物理+化学,0.0
四川,物理类,本科批,10564,华南农业大学,10564002,20101,经济学,61,5000,508.0,,0,双一流,经济学,物理+不限,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,40106,学前教育,106,4000,508.0,,0,双一流,教育学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,130202,音乐学,85,9000,508.0,,0,双一流,艺术学,历史+政治+地理,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,30101,法学,84,5500,508.0,,0,双一流,法学,历史+不限,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,20401,国际经济与贸易,83,5000,508.0,,0,双一流,经济学,历史+政治+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,50261,翻译,80,6000,508.0,,0,双一流,文学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,50101,汉语言文学,85,6000,508.0,,0,双一流,文学,历史+不限,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,20301,金融学,44,6000,508.0,,0,双一流,经济学,历史+不限,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,120203,会计学,88,5000,508.0,,0,双一流,管理学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,20101,经济学（中外合作办学）,102,68000,508.0,,0,双一流,经济学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,50201,英语,36,4000,508.0,,0,双一流,文学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,120201,工商管理,30,5000,508.0,,0,双一流,管理学,历史+不限,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,40101,教育学,93,4000,508.0,,0,双一流,教育学,历史+地理+生物,0.0
四川,历史类,本科批,10564,华南农业大学,10564001,120102,信息管理与信息系统,37,6500,620.0,31781.0,0,双一流,管理学,历史+地理+生物,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,90102,园艺,45,5000,581.0,73647.0,0,双一流,农学,物理+不限,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,90401,动物医学,103,4000,610.0,41248.0,0,双一流,农学,物理+化学+生物,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,40101,教育学,75,5500,584.0,,0,双一流,教育学,物理+不限,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,80213,智能制造工程,69,8000,584.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,80901,计算机科学与技术,64,6500,584.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,82801,建筑学,49,5000,584.0,,0,双一流,工学,物理+化学,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,120201,工商管理（中外合作办学）,73,58000,584.0,,0,双一流,管理学,物理+化学,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,30101,法学,110,5000,584.0,,0,双一流,法学,物理+化学+生物,0.0
江苏,物理类,本科批,10564,华南农业大学,10564001,100701,药学,116,7000,584.0,,0,双一流,医学,物理+化学+生物,0.0
江苏,物理类,提前批,10564,华南农业大学,10564001,81002,建筑环境与能源应用工程,49,6000,584.0,,0,双一流,工学,物理+化学+地理,0.0
广东,物理类,本科批,12121,南方医科大学,12121003,40101,教育学,83,4000,571.0,3606.0,0,双一流,教育学,物理+化学+生物,1489.0
广东,物理类,本科批,12121,南方医科大学,12121003,130202,音乐学,68,10000,571.0,3606.0,0,双一流,艺术学,物理+不限,1489.0
广东,物理类,提前批,12121,南方医科大学,12121003,50261,翻译,101,6000,571.0,3606.0,0,双一流,文学,物理+不限,1489.0
广东,历史类,本科批,12121,南方医科大学,12121002,50261,翻译,56,5500,571.0,3606.0,0,双一流,文学,历史+地理+生物,1489.0
广东,历史类,本科批,12121,南方医科大学,12121002,20101,经济学,107,5000,571.0,3606.0,0,双一流,经济学,历史+地理+生物,1489.0
广东,历史类,本科批,12121,南方医科大学,12121003,40106,学前教育（中外合作办学）,108,68000,571.0,3606.0,0,双一流,教育学,历史+政治+生物,1489.0
